,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__criterion,param_clf__random_state,param_clf__splitter,param_fs__k,param_fs__score_func,param_clf__max_leaf_nodes,param_clf__n_estimators,param_clf__base_estimator,param_clf__max_samples,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_train_AUC,split1_train_AUC,split2_train_AUC,split3_train_AUC,mean_train_AUC,std_train_AUC,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,mean_train_Accuracy,std_train_Accuracy
0,0.15459966659545898,0.0634675635872844,0.10696840286254883,0.0333656731863643,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best')",gini,42,best,6,<function chi2 at 0x7fa4ba9b20d0>,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best'), 'clf__criterion': 'gini', 'clf__random_state': 42, 'clf__splitter': 'best', 'fs__k': 6, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.8808324394592942,0.8905735433934312,0.8958411321526314,0.8862950779873442,0.8883855482481753,0.005517983608170193,112,0.9277130476988531,0.9259171766026929,0.916827151696115,0.9168508419790538,0.9218270544941787,0.005028313182713506,0.8436732186732187,0.851965601965602,0.8593366093366094,0.847512285012285,0.8506219287469288,0.00582463671278358,81,0.8656326781326781,0.8632780507780508,0.8593366093366094,0.8628173628173628,0.8627661752661753,0.0022496331842081683
1,0.14764869213104248,0.01749642960377445,0.0749506950378418,0.0004369273998039093,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best')",gini,42,best,8,<function chi2 at 0x7fa4ba9b20d0>,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best'), 'clf__criterion': 'gini', 'clf__random_state': 42, 'clf__splitter': 'best', 'fs__k': 8, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.7918747913595485,0.8087753817757377,0.793818419893674,0.804199829174493,0.7996671055508632,0.007043322433511061,119,0.9833659377316191,0.9835612950543646,0.9838307248917373,0.9837588744545518,0.9836292080330682,0.00018120833968786166,0.8138820638820639,0.8210995085995086,0.8269348894348895,0.8175675675675675,0.8198710073710074,0.0048109490779547365,120,0.9291564291564292,0.929514742014742,0.9299242424242424,0.9305896805896806,0.9297962735462736,0.000532571970891816
2,0.21179354190826416,0.04675465697887257,0.08837717771530151,0.012706188576199293,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best')",gini,42,best,10,<function chi2 at 0x7fa4ba9b20d0>,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best'), 'clf__criterion': 'gini', 'clf__random_state': 42, 'clf__splitter': 'best', 'fs__k': 10, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.7726484730258923,0.7724849269630917,0.7630449343064163,0.765328112049394,0.7683766115861985,0.0042675281908150075,122,0.996183502392327,0.9963786243517059,0.9964498643808061,0.9963879686456285,0.9963499899426169,9.994413323383793e-05,0.8166461916461917,0.8201781326781327,0.8132678132678133,0.808507371007371,0.8146498771498771,0.004306604318912818,122,0.964987714987715,0.9657043407043407,0.966472153972154,0.9659602784602784,0.965781122031122,0.0005350262326056449
3,0.1605468988418579,0.02869270576962191,0.12858211994171143,0.02608575424620107,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best')",gini,42,random,6,<function chi2 at 0x7fa4ba9b20d0>,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best'), 'clf__criterion': 'gini', 'clf__random_state': 42, 'clf__splitter': 'random', 'fs__k': 6, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.8821484618726134,0.8916351207106735,0.8842365545733849,0.8802846375268615,0.8845761936708832,0.004308571152112184,116,0.9277130476988531,0.9259171766026929,0.916827151696115,0.9168508419790538,0.9218270544941787,0.005028313182713506,0.8441339066339066,0.8527334152334153,0.855497542997543,0.8452088452088452,0.8493934275184275,0.0048370712409222085,94,0.8656326781326781,0.8632780507780508,0.8593366093366094,0.8628173628173628,0.8627661752661753,0.0022496331842081683
4,0.1155957579612732,0.004340830798568639,0.07860082387924194,0.005739041349620485,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best')",gini,42,random,8,<function chi2 at 0x7fa4ba9b20d0>,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best'), 'clf__criterion': 'gini', 'clf__random_state': 42, 'clf__splitter': 'random', 'fs__k': 8, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.7937952183251076,0.7944306724554387,0.8029858992104186,0.7978461571531442,0.7972644867860273,0.003644832913184868,120,0.9833659377316191,0.9835612950543646,0.9838307248917373,0.9837588744545518,0.9836292080330682,0.00018120833968786166,0.8192567567567568,0.8143427518427518,0.8318488943488943,0.8146498771498771,0.8200245700245701,0.007098847869364985,119,0.9291564291564292,0.929514742014742,0.9299242424242424,0.9305896805896806,0.9297962735462736,0.000532571970891816
5,0.13083219528198242,0.011986491836640594,0.08535730838775635,0.008640098869840037,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best')",gini,42,random,10,<function chi2 at 0x7fa4ba9b20d0>,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best'), 'clf__criterion': 'gini', 'clf__random_state': 42, 'clf__splitter': 'random', 'fs__k': 10, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.758157978649401,0.762999364220178,0.7679309929011083,0.7603010878588079,0.7623473559073739,0.003651719172320334,123,0.996183502392327,0.9963786243517059,0.9964498643808061,0.9963879686456285,0.9963499899426169,9.994413323383793e-05,0.8100429975429976,0.8112714987714987,0.8158783783783784,0.8069717444717445,0.8110411547911548,0.0032018825955149083,123,0.964987714987715,0.9657043407043407,0.966472153972154,0.9659602784602784,0.965781122031122,0.0005350262326056449
6,0.12974387407302856,0.01519399049535657,0.07425147294998169,0.00038691788969655126,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best')",entropy,42,best,6,<function chi2 at 0x7fa4ba9b20d0>,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best'), 'clf__criterion': 'entropy', 'clf__random_state': 42, 'clf__splitter': 'best', 'fs__k': 6, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.8791261167623206,0.8918890437832594,0.8928425189006679,0.8848088581433884,0.8871666343974091,0.005584036353886278,114,0.9277130476988531,0.9259171766026929,0.916827151696115,0.9168508419790538,0.9218270544941787,0.005028313182713506,0.8435196560196561,0.8525798525798526,0.8588759213759214,0.8467444717444718,0.8504299754299754,0.005858571209132452,84,0.8656326781326781,0.8632780507780508,0.8593366093366094,0.8628173628173628,0.8627661752661753,0.0022496331842081683
7,0.14283442497253418,0.011459254417487344,0.07633674144744873,0.002907982732725167,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best')",entropy,42,best,8,<function chi2 at 0x7fa4ba9b20d0>,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best'), 'clf__criterion': 'entropy', 'clf__random_state': 42, 'clf__splitter': 'best', 'fs__k': 8, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.7950714628601623,0.8141156730419633,0.8011398072708588,0.8097581067830117,0.805021262488999,0.007402874516632324,117,0.9833659377316191,0.9835612950543646,0.9838307248917373,0.9837588744545518,0.9836292080330682,0.00018120833968786166,0.8180282555282555,0.8260135135135135,0.831541769041769,0.8209459459459459,0.824132371007371,0.005144205643610391,117,0.9291564291564292,0.929514742014742,0.9299242424242424,0.9305896805896806,0.9297962735462736,0.000532571970891816
8,0.17305117845535278,0.011893245803821041,0.07988309860229492,0.004033384585834855,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best')",entropy,42,best,10,<function chi2 at 0x7fa4ba9b20d0>,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best'), 'clf__criterion': 'entropy', 'clf__random_state': 42, 'clf__splitter': 'best', 'fs__k': 10, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.7763858528976669,0.7803568662600526,0.7742916837061038,0.7636916770297857,0.7736815199734023,0.006165284389847496,121,0.996183502392327,0.9963786243517059,0.9964498643808061,0.9963879686456285,0.9963499899426169,9.994413323383793e-05,0.8186425061425061,0.8217137592137592,0.8189496314496314,0.807585995085995,0.816722972972973,0.005409134121302543,121,0.964987714987715,0.9657043407043407,0.966472153972154,0.9659602784602784,0.965781122031122,0.0005350262326056449
9,0.11265456676483154,0.010521303437835746,0.07781058549880981,0.006659815848998595,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best')",entropy,42,random,6,<function chi2 at 0x7fa4ba9b20d0>,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best'), 'clf__criterion': 'entropy', 'clf__random_state': 42, 'clf__splitter': 'random', 'fs__k': 6, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.883923187047446,0.8888779361070442,0.88622807155515,0.8815969339919367,0.8851565321753944,0.002701338709657457,115,0.9277130476988531,0.9259171766026929,0.916827151696115,0.9168508419790538,0.9218270544941787,0.005028313182713506,0.8453624078624079,0.8511977886977887,0.8556511056511057,0.8461302211302212,0.8495853808353808,0.004158260031956693,93,0.8656326781326781,0.8632780507780508,0.8593366093366094,0.8628173628173628,0.8627661752661753,0.0022496331842081683
10,0.13321220874786377,0.008691094327827765,0.09981417655944824,0.02600888437154255,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best')",entropy,42,random,8,<function chi2 at 0x7fa4ba9b20d0>,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best'), 'clf__criterion': 'entropy', 'clf__random_state': 42, 'clf__splitter': 'random', 'fs__k': 8, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.8000384111181038,0.8057028348262171,0.8099057456981975,0.7940133309646205,0.8024150806517848,0.005982418955304358,118,0.9833659377316191,0.9835612950543646,0.9838307248917373,0.9837588744545518,0.9836292080330682,0.00018120833968786166,0.8191031941031941,0.8229422604422605,0.8353808353808354,0.8118857493857494,0.8223280098280098,0.008517537765290786,118,0.9291564291564292,0.929514742014742,0.9299242424242424,0.9305896805896806,0.9297962735462736,0.000532571970891816
11,0.15151244401931763,0.024527787153752027,0.08081066608428955,0.0024712204214061345,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best')",entropy,42,random,10,<function chi2 at 0x7fa4ba9b20d0>,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=None, splitter='best'), 'clf__criterion': 'entropy', 'clf__random_state': 42, 'clf__splitter': 'random', 'fs__k': 10, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.765924593263136,0.7599548149141893,0.7675747375926683,0.752299031883424,0.7614382944133544,0.00598977552329662,124,0.996183502392327,0.9963786243517059,0.9964498643808061,0.9963879686456285,0.9963499899426169,9.994413323383793e-05,0.8123464373464373,0.8100429975429976,0.8157248157248157,0.8011363636363636,0.8098126535626535,0.0054014994892387916,124,0.964987714987715,0.9657043407043407,0.966472153972154,0.9659602784602784,0.965781122031122,0.0005350262326056449
12,2.3352085947990417,0.07709995713441037,0.35465461015701294,0.007527841588367383,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
                       max_depth=None, max_features='auto', max_leaf_nodes=256,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=350,
                       n_jobs=None, oob_score=True, random_state=42, verbose=0,
                       warm_start=False)",gini,42,,6,<function chi2 at 0x7fa4ba9b20d0>,32,200,,,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
                       max_depth=None, max_features='auto', max_leaf_nodes=256,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=350,
                       n_jobs=None, oob_score=True, random_state=42, verbose=0,
                       warm_start=False), 'clf__criterion': 'gini', 'clf__max_leaf_nodes': 32, 'clf__n_estimators': 200, 'clf__random_state': 42, 'fs__k': 6, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.8895987875547977,0.9025122052227271,0.8919990012268394,0.8892965365160069,0.8933516326300929,0.005391506111274274,105,0.8972582779740808,0.894665638495992,0.8968866429404063,0.8979168180578019,0.8966818443670702,0.0012211126371368547,0.8436732186732187,0.851044226044226,0.8436732186732187,0.832463144963145,0.842713452088452,0.006639143292997064,105,0.8506859131859131,0.8476658476658476,0.8384009009009009,0.8412674037674037,0.8445050163800164,0.00489736411129395
13,2.435482382774353,0.16500684163428803,0.36486148834228516,0.007227356158541412,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
                       max_depth=None, max_features='auto', max_leaf_nodes=256,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=350,
                       n_jobs=None, oob_score=True, random_state=42, verbose=0,
                       warm_start=False)",gini,42,,8,<function chi2 at 0x7fa4ba9b20d0>,32,200,,,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
                       max_depth=None, max_features='auto', max_leaf_nodes=256,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=350,
                       n_jobs=None, oob_score=True, random_state=42, verbose=0,
                       warm_start=False), 'clf__criterion': 'gini', 'clf__max_leaf_nodes': 32, 'clf__n_estimators': 200, 'clf__random_state': 42, 'fs__k': 8, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.8986952855929167,0.9108779270337339,0.9012301818239012,0.898918463379677,0.902430464457557,0.004977097926966373,69,0.9068756796643954,0.9047892421812671,0.9068485643526281,0.9079529680964358,0.9066166135736815,0.0011452124278394857,0.8472051597051597,0.8568796068796068,0.8630221130221131,0.8492014742014742,0.8540770884520884,0.006302035249000562,51,0.8587735462735463,0.8553439803439803,0.8565212940212941,0.858466420966421,0.8572763104013104,0.0014108532523664727
14,2.8102396726608276,0.02349131249510786,0.3909114599227905,0.02419167655842584,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
                       max_depth=None, max_features='auto', max_leaf_nodes=256,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=350,
                       n_jobs=None, oob_score=True, random_state=42, verbose=0,
                       warm_start=False)",gini,42,,10,<function chi2 at 0x7fa4ba9b20d0>,32,200,,,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
                       max_depth=None, max_features='auto', max_leaf_nodes=256,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=350,
                       n_jobs=None, oob_score=True, random_state=42, verbose=0,
                       warm_start=False), 'clf__criterion': 'gini', 'clf__max_leaf_nodes': 32, 'clf__n_estimators': 200, 'clf__random_state': 42, 'fs__k': 10, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.9080042116843294,0.9145916329820017,0.907654049618841,0.9048340078053726,0.9087709755226362,0.0035782404308663776,48,0.9125056715141557,0.9105112280358363,0.9129059888218506,0.9138117833836283,0.9124336679388678,0.0012065704383925594,0.8518120393120393,0.8528869778869779,0.8593366093366094,0.8473587223587223,0.8528485872235873,0.004281032369344817,64,0.8543714168714168,0.8541666666666666,0.8529381654381655,0.8562141687141687,0.8544226044226044,0.0011706180002077197
15,3.2896265983581543,0.14948705521293804,0.4960387945175171,0.0069541762328848645,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
                       max_depth=None, max_features='auto', max_leaf_nodes=256,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=350,
                       n_jobs=None, oob_score=True, random_state=42, verbose=0,
                       warm_start=False)",gini,42,,6,<function chi2 at 0x7fa4ba9b20d0>,32,300,,,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
                       max_depth=None, max_features='auto', max_leaf_nodes=256,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=350,
                       n_jobs=None, oob_score=True, random_state=42, verbose=0,
                       warm_start=False), 'clf__criterion': 'gini', 'clf__max_leaf_nodes': 32, 'clf__n_estimators': 300, 'clf__random_state': 42, 'fs__k': 6, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.8896604851714904,0.9024164169886072,0.8917966251428691,0.8895202787326038,0.8933484515088927,0.005312536247464858,106,0.8969914143853335,0.8946116616817703,0.896921350562019,0.8979504752291587,0.8966187254645703,0.0012280412701711411,0.8435196560196561,0.8516584766584766,0.8436732186732187,0.8327702702702703,0.8429054054054054,0.006713867395177856,102,0.8508394758394758,0.8477682227682227,0.8384009009009009,0.8410626535626535,0.8445178132678133,0.004997082275762434
16,4.016884624958038,0.29085974314135515,0.7448124885559082,0.14271470714206025,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
                       max_depth=None, max_features='auto', max_leaf_nodes=256,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=350,
                       n_jobs=None, oob_score=True, random_state=42, verbose=0,
                       warm_start=False)",gini,42,,8,<function chi2 at 0x7fa4ba9b20d0>,32,300,,,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
                       max_depth=None, max_features='auto', max_leaf_nodes=256,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=350,
                       n_jobs=None, oob_score=True, random_state=42, verbose=0,
                       warm_start=False), 'clf__criterion': 'gini', 'clf__max_leaf_nodes': 32, 'clf__n_estimators': 300, 'clf__random_state': 42, 'fs__k': 8, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.8989137093393686,0.9107661308876872,0.9012096034267618,0.8989144804015348,0.9024509810138381,0.00489136645575891,67,0.9070909091117569,0.9045915990472038,0.9067773313966259,0.9078437644639259,0.9065759010048782,0.0012094151027345222,0.8492014742014742,0.8568796068796068,0.8616400491400491,0.8484336609336609,0.8540386977886978,0.005492414701399885,52,0.8597972972972973,0.855497542997543,0.8555999180999181,0.8577497952497952,0.8571611384111384,0.0017678241645504706
17,4.296976089477539,0.051585812297373926,0.5304775238037109,0.01088564890470358,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
                       max_depth=None, max_features='auto', max_leaf_nodes=256,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=350,
                       n_jobs=None, oob_score=True, random_state=42, verbose=0,
                       warm_start=False)",gini,42,,10,<function chi2 at 0x7fa4ba9b20d0>,32,300,,,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
                       max_depth=None, max_features='auto', max_leaf_nodes=256,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=350,
                       n_jobs=None, oob_score=True, random_state=42, verbose=0,
                       warm_start=False), 'clf__criterion': 'gini', 'clf__max_leaf_nodes': 32, 'clf__n_estimators': 300, 'clf__random_state': 42, 'fs__k': 10, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.9080414752396568,0.9147014848472474,0.9078657973932281,0.904927765846405,0.9088841308316344,0.003579158528124518,44,0.9125424066437524,0.9106538713358722,0.9130501583940658,0.9138555268841508,0.9125254908144603,0.001177658443021371,0.8524262899262899,0.8525798525798526,0.85995085995086,0.8482800982800983,0.8533092751842751,0.004204610233032873,56,0.8548321048321048,0.8542178542178542,0.8533988533988534,0.8566236691236692,0.8547681203931204,0.0011858372638250626
18,3.639854609966278,0.0774038111366836,0.564938485622406,0.008206673286123449,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
                       max_depth=None, max_features='auto', max_leaf_nodes=256,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=350,
                       n_jobs=None, oob_score=True, random_state=42, verbose=0,
                       warm_start=False)",gini,42,,6,<function chi2 at 0x7fa4ba9b20d0>,32,350,,,"{'clf': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
                       max_depth=None, max_features='auto', max_leaf_nodes=256,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, n_estimators=350,
                       n_jobs=None, oob_score=True, random_state=42, verbose=0,
                       warm_start=False), 'clf__criterion': 'gini', 'clf__max_leaf_nodes': 32, 'clf__n_estimators': 350, 'clf__random_state': 42, 'fs__k': 6, 'fs__score_func': <function chi2 at 0x7fa4ba9b20d0>}",0.889899023501441,0.902562367667388,0.8917550095945137,0.8898418884121257,0.8935145722938672,0.0052801387761042245,102,0.8971608001682334,0.8947234426920043,0.896567923043601,0.8973826971461778,0.8964587157625041,0.0010451989008784573,0.8435196560196561,0.8516584766584766,0.8436732186732187,0.8327702702702703,0.8429054054054054,0.006713867395177856,102,0.8508906633906634,0.8477682227682227,0.8384009009009009,0.8411138411138411,0.8445434070434071,0.00500448308451457
